,Sales
1920,786.96
1921,1661.499
1922,798.75
1923,1117.92
1924,744.0
1925,659.178
1926,904.9
1927,1692.76768
1928,336.24
1929,1116.84
1930,1199.976
1931,1696.64
1932,1232.1
1933,827.9733
1934,539.775
1935,1279.165
1936,756.9
1937,470.376
1938,1264.965
1939,2722.86
1940,2272.86
1941,1011.9
1942,1053.164
1943,822.852
1944,808.731
1945,1846.11
1946,584.352
1947,802.2
1948,2286.88
1949,956.025
1950,1762.3
1951,453.438
1952,483.136
1953,1035.84
1954,2841.66
1955,2737.98
1956,403.56
1957,1075.23
1958,655.56
1959,938.145
1960,1397.169
1961,668.34
1962,596.7
1963,892.98
1964,1325.85
1965,552.56
1966,654.24
1967,2086.98
1968,900.072
1969,1383.12
1970,729.54
1971,1669.6
1972,1190.28
1973,1609.29
1974,892.269
1975,775.728
1976,2313.8325
1977,1272.3
1978,1731.1
1979,1093.92
1980,3200.73
1981,714.72
1982,731.34
1983,448.02
1984,696.192
1985,1422.72
1986,729.48
1987,662.775
1988,911.04
1989,1236.33
1990,1123.128
1991,1049.97
1992,2052.54
1993,363.39
1994,556.6
1995,1282.8
1996,2549.4
1997,544.008
1998,620.64
1999,700.152
2000,828.96
2001,570.5
2002,1356.72
2003,2003.52
2004,488.16
2005,1541.43
2006,1066.44
2007,1423.68
2008,1903.284
2009,3062.631
2010,822.42
2011,1292.34
2012,1334.64
2013,2591.56
2014,1242.54
2015,640.74
2016,1000.26
2017,560.97
2018,969.084
2019,516.96
2020,1811.34
2021,533.61
2022,909.72
2023,1122.174
2024,2756.943
2025,1652.4
2026,655.52
2027,795.6
2028,513.12
2029,767.214
2030,1629.45
2031,1451.4
2032,1109.556
2033,1516.2
2034,767.52
2035,2135.28
2036,623.96
2037,1026.24
2038,892.08
2039,1590.66
2040,541.518
2041,746.388
2042,607.38
2043,1023.2904
2044,1208.0
2045,2069.88
2046,378.4
2047,2280.4
2048,771.968
2049,1377.0
2050,1272.6
2051,578.502
2052,785.79
2053,1718.0004
2054,1314.24
2055,1737.18
2056,845.46
2057,1227.9984
2058,603.92
2059,950.22
2060,2152.776
2061,1162.89
2062,1414.611
2063,698.544
2064,1177.173
2065,596.16
2066,523.764
2067,1928.34
2068,1879.96
2069,503.664
2070,747.36
2071,1571.22
2072,752.51196
2073,592.56
2074,1703.76
2075,825.1
2076,815.292
2077,1926.72
2078,1759.5135
2079,2320.64
2080,1001.76
2081,719.28
2082,1919.976
2083,298.62
2084,394.272
2085,678.79968
2086,616.815
2087,678.96
2088,631.176
2089,1226.3445
2090,553.92
2091,1842.66
2092,1058.2792
2093,1513.56
2094,1106.91
2095,1031.1
2096,343.0971
2097,620.1585
2098,1285.56
2099,866.1
2100,990.12
2101,1889.99
2102,1085.553
2103,950.4
2104,1026.24
2105,355.725
2106,1271.97
2107,445.62
2108,737.64
2109,1270.17456
2110,1542.24
2111,1519.14
2112,1013.488
2113,2131.92
2114,1277.82
2115,1487.04
2116,1040.55
2117,1431.54
2118,2571.12
2119,939.36
2120,1573.92
2121,1587.168
2122,723.72
2123,1235.25
2124,705.072
2125,846.288
2126,1319.6502
2127,537.4
2128,1121.568
2129,576.0
2130,985.284
2131,266.58
2132,475.944
2133,534.9555
2134,744.1
2135,1621.953
2136,1249.857
2137,1711.125
2138,1298.241
2139,380.19
2140,878.223
2141,1022.97
2142,327.18
2143,921.375
2144,1440.84
2145,1006.0641
2146,697.584
2147,313.35
2148,1187.64
2149,949.104
2150,1469.25
2151,2636.85
2152,729.48
2153,990.9516
2154,636.489
2155,1190.17488
2156,741.852
2157,895.92
2158,394.98
2159,1513.2
2160,1564.56
2161,1591.02
2162,1302.96
2163,1598.058
2164,892.44
2165,1575.14
2166,1633.188
2167,850.95
2168,1666.656
2169,1630.8
2170,1380.6
2171,1285.56
2172,631.782
2173,917.9235
2174,961.8
2175,649.20492
2176,802.2
2177,490.5
2178,842.94
2179,585.98568
2180,949.77
2181,2033.584
2182,471.0
2183,309.8844
2184,949.6872
2185,2438.667
2186,437.34
2187,626.56
2188,624.18
2189,1503.744
2190,2075.04
2191,2070.0
2192,1636.956
2193,1690.04
2194,871.98
2195,583.48
2196,1076.247
2197,1054.02
2198,985.68
2199,788.4
2200,1751.625
2201,1053.1894
2202,452.55444
2203,1611.0
2204,565.11
2205,1363.905
2206,666.84
2207,1198.32
2208,739.44
2209,276.102
2210,1049.616
2211,666.72
2212,760.38
2213,589.41
2214,513.81
2215,821.94
2216,318.675
2217,358.02
2218,537.544
2219,1616.0625
2220,393.54
2221,527.01
2222,867.96
2223,1497.9
2224,2068.335
2225,690.48
2226,433.98
2227,1128.72
2228,1979.89
2229,1955.124
2230,590.94
2231,1184.391
2232,1743.96
2233,793.5879
2234,1487.724
2235,587.7
2236,1134.9
2237,566.61
2238,1285.44
2239,899.55
2240,1117.701
2241,1345.329
2242,874.962
2243,1242.9
2244,1838.1
2245,1436.5212
2246,1272.48
2247,1000.26
2248,464.0
2249,738.288
2250,972.567
2251,607.9
2252,869.1
2253,398.88
2254,290.7
2255,1006.5897
2256,660.312
2257,1415.76
2258,1325.76
2259,1140.3
2260,825.1
2261,972.81048
2262,723.72
2263,879.6
2264,1281.75
2265,2275.5
2266,674.058
2267,782.94
2268,1839.18
2269,1272.48
2270,807.084
2271,902.712
2272,1272.6
2273,891.9
2274,849.8
2275,994.5
2276,1590.66
2277,805.5
2278,898.38
2279,479.984
2280,683.064
2281,1593.375
2282,1275.12
2283,447.552
2284,1102.536
2285,591.948
2286,496.584
2287,896.886
2288,2003.92
2289,1294.8
2290,412.8
2291,547.83
2292,415.08
2293,1008.0
2294,1889.055
2295,701.54
2296,883.92
2297,1451.4
2298,1679.616
2299,460.98
2300,1117.92
2301,485.94
2302,1001.7
2303,675.54
2304,689.136
2305,601.3
2306,410.88
2307,865.98
2308,1508.256
2309,773.94
2310,397.6
2311,1482.84836
2312,1003.62
2313,1724.928
2314,1526.5
2315,380.0736
2316,471.18
2317,1838.52
2318,642.0
2319,370.899
2320,736.5
2321,1323.9
2322,2142.0
2323,2999.95
2324,1192.8
2325,631.96
2326,465.0
2327,733.95
2328,1854.495
2329,778.6935
2330,851.57344
2331,1272.6
2332,541.296
2333,743.58
2334,1761.8692
2335,1503.25
2336,388.8
2337,700.65
2338,716.1
2339,1758.0
2340,797.232
2341,403.866
2342,855.225
2343,862.0878
2344,1223.7912
2345,1236.96
2346,1499.7
2347,2549.985
2348,484.83
2349,655.9
2350,602.76
2351,654.6
2352,842.32
2353,1236.96
2354,550.128
2355,2544.96
2356,760.116
2357,1352.3976
2358,1553.76
2359,789.93
2360,831.789
2361,1708.14
2362,794.3562
2363,743.7
2364,1140.75
2365,1912.5
2366,831.1122
2367,1060.56
2368,665.55
2369,580.72
2370,877.92
2371,712.8
2372,989.04
2373,1403.244
2374,413.64
2375,1144.89
2376,1292.1
2377,1998.24
2378,887.271
2379,558.9552
2380,455.1
2381,1837.56
2382,3445.344
2383,442.638
2384,679.671
2385,1235.286
2386,503.96
2387,792.36
2388,1516.28136
2389,727.5
2390,1057.8
2391,587.16
2392,659.54
2393,1134.21
2394,1439.968
2395,1666.656
2396,911.04
2397,848.32
2398,1028.601
2399,1871.88
2400,1199.8
2401,645.138
2402,1649.75
2403,443.07
2404,417.34
2405,1054.02
2406,1027.2
2407,873.2928
2408,561.12
2409,724.12
2410,644.076
2411,612.684
2412,546.0
2413,1078.08
2414,751.872
2415,1495.35
2416,2243.88
2417,657.84
2418,578.136
2419,1057.9798
2420,578.976
2421,710.76
2422,877.38
2423,666.96
2424,671.984
2425,899.82
2426,815.796
2427,363.92
2428,348.56
2429,529.8
2430,1070.16
2431,681.92
2432,1058.1
2433,1101.33
2434,667.539
2435,633.48
2436,2478.6
2437,1115.91
2438,628.11
2439,1395.0
2440,848.07
2441,1970.496
2442,931.77
2443,1867.136
2444,572.8
2445,2567.84
2446,378.405
2447,1019.904
2448,720.42
2449,1133.35
2450,381.44
2451,394.704
2452,1354.95
2453,532.77
2454,956.16
2455,1111.56
2456,1899.54
2457,846.78304
2458,640.725
2459,1725.057
2460,1019.7
2461,699.2
2462,868.959
2463,700.68
2464,464.292
2465,569.568
2466,1011.738
2467,486.324
2468,947.22
2469,720.48
2470,1447.65
2471,1799.75
2472,1523.664
2473,1272.3
2474,413.37
2475,2239.936
2476,1820.7
2477,387.396
2478,650.72
2479,900.96
2480,639.0
2481,380.864
2482,762.93
2483,588.6
2484,1428.3
2485,3187.5
2486,738.36
2487,1091.04
2488,496.83
2489,1140.75
2490,645.2775
2491,735.408
2492,780.423
2493,1828.98
2494,1408.1
2495,573.615
2496,519.66
2497,1142.064
2498,1140.3
2499,715.64
2500,314.0046
2501,359.235
2502,1781.682
2503,307.152
2504,2080.32
2505,682.5
2506,640.08
2507,1603.314
2508,911.328
2509,1274.3625
2510,444.5415
2511,459.52
2512,1512.20952
2513,1210.86
2514,772.68
2515,275.52
2516,1052.433
2517,274.995
2518,892.224
2519,985.824
2520,2408.0925
2521,930.0
2522,1301.44
2523,507.84
2524,918.78
2525,445.44
2526,1549.98
2527,2180.34
2528,963.9
2529,766.8
2530,672.19292
2531,3221.4
2532,3232.845
2533,724.536
2534,621.45
2535,1387.68
2536,858.96
2537,613.89
2538,998.85
2539,1239.3
2540,881.93
2541,743.265
2542,511.623
2543,1162.485
2544,627.168
2545,1218.45
2546,395.4
2547,1393.875
2548,767.952
2549,1058.1
2550,770.85
2551,384.72
2552,1040.22
2553,1380.6
2554,971.5
2555,870.24
2556,583.92
2557,832.842
2558,2276.4825
2559,1533.33
2560,1894.4205
2561,1087.2
2562,635.80584
2563,816.264
2564,1676.259
2565,548.64
2566,770.3064
2567,1192.56
2568,532.8
2569,423.24
2570,354.9
2571,659.424
2572,621.18
2573,762.075
2574,1094.22
2575,575.96
2576,785.91
2577,450.66
2578,1017.927
2579,280.872
2580,911.358
2581,1287.432
2582,1543.44
2583,723.3
2584,1091.34
2585,629.424
2586,970.048
2587,1109.052
2588,1502.376
2589,2223.99
2590,1167.48
2591,735.048
2592,796.425
2593,451.6
2594,1431.135
2595,393.96
2596,951.0426
2597,1297.62
2598,1023.36
2599,485.856
2600,2570.94
2601,3421.467
2602,724.248
2603,1822.536
2604,863.2
2605,920.4
2606,1022.256
2607,440.37
2608,381.76
2609,1139.16
2610,2052.54
2611,1497.44
2612,602.651
2613,967.552
2614,1649.95
2615,612.9
2616,1250.235
2617,598.104
2618,555.6
2619,1813.5
2620,500.13
2621,1269.912
2622,1431.4725
2623,1621.9275
2624,975.92
2625,1591.11
2626,898.74
2627,1707.264
2628,1603.136
2629,1084.68
2630,993.25408
2631,1016.64
2632,1236.6
2633,476.28
2634,2525.184
2635,1845.72
2636,552.204
2637,1208.25
2638,526.40508
2639,1000.98
2640,674.352
2641,1252.704
2642,884.952
2643,569.22
2644,461.484
2645,765.0
2646,370.02
2647,583.92
2648,1648.44
2649,1100.16
2650,630.336
2651,1258.7774
2652,913.43
2653,872.5514
2654,527.76
2655,462.834
2656,483.2
2657,461.052
2658,402.96
2659,262.278
2660,1184.72
2661,955.5
2662,735.39
2663,785.61
2664,1000.98
2665,642.6336
2666,401.28
2667,1455.12
2668,1010.34
2669,1362.72
2670,870.24
2671,781.47
2672,1232.1
2673,655.35
2674,757.5795
2675,1481.7
2676,1110.267
2677,1837.206
2678,497.64
2679,1422.24
2680,988.008
2681,1168.83
2682,769.68
2683,1860.0
2684,719.96
2685,384.21
2686,1702.12
2687,1059.237
2688,618.56
2689,1601.46
2690,1063.9678
2691,714.204
2692,474.18
2693,1051.38
2694,826.2
2695,1318.38
2696,988.3194
2697,900.9
2698,609.52
2699,1187.64
2700,866.4
2701,2042.544
2702,1270.99
2703,1657.08
2704,1205.54
2705,757.32
2706,1096.326
2707,1567.62
2708,619.02
2709,912.456
2710,1859.55
2711,965.58
2712,535.68
2713,1414.53
2714,799.848
2715,828.36
2716,1352.032
2717,307.314
2718,569.88
2719,951.72
2720,333.576
2721,2346.84
2722,414.75
2723,215.976
2724,406.6
2725,758.85924
2726,1969.596
2727,590.1174
2728,671.93
2729,756.78
2730,1649.25488
2731,388.8
2732,545.4
2733,414.666
2734,396.84
2735,955.17
2736,914.34
2737,1245.024
2738,240.0
2739,1250.04
2740,676.8
2741,1112.778
2742,1241.28
2743,750.06
2744,1536.489
2745,707.88
2746,552.24
2747,689.22
2748,332.43
2749,970.272
2750,854.28
2751,762.075
2752,1852.875
2753,714.42
2754,881.55
2755,724.248
2756,1119.582
2757,1290.6
2758,364.284
2759,967.032
2760,415.62
2761,1058.25
2762,743.04
2763,1220.31
2764,1302.696
2765,1417.3578
2766,1715.91
2767,720.76
2768,1277.82
2769,616.2
2770,414.66
2771,1078.08
2772,820.665
2773,488.88
2774,1198.32
2775,514.548
2776,1744.64
2777,1107.2
2778,664.2
2779,852.48
2780,1117.92
2781,632.21304
2782,629.58
2783,1549.296
2784,729.5295
2785,918.0
2786,1537.074
2787,339.96
2788,605.61
2789,494.6088
2790,1134.94556
2791,545.85
2792,1022.528
2793,614.272
2794,1603.071
2795,822.96
2796,773.28
2797,1057.14
2798,2171.3
2799,586.944
2800,485.1288
2801,587.16
2802,757.2
2803,677.4075
2804,536.43
2805,1113.024
2806,542.646
2807,566.52
2808,1280.08
2809,793.56
2810,925.92
2811,1048.56
2812,265.74
2813,500.7
2814,1024.716
2815,1174.08
2816,583.44
2817,342.09
2818,633.18
2819,659.424
2820,723.12
2821,2124.72
2822,1236.2
2823,706.86
2824,1180.095
2825,1917.24
2826,351.9
2827,872.94
2828,447.93
2829,568.728
2830,900.234
2831,569.07
2832,579.45
2833,361.584
2834,826.56
2835,306.992
2836,657.006
2837,969.36
2838,338.4
2839,688.743
2840,1697.25
2841,345.23736
2842,228.33
2843,319.98
2844,1459.68
2845,1322.8
2846,274.5
2847,654.102
2848,1828.71
2849,987.957
2850,1281.75
2851,292.2
2852,1439.982
2853,939.84
2854,1051.7175
2855,619.2
2856,1337.634
2857,284.16
2858,579.136
2859,838.38
2860,1502.976
2861,1048.35
2862,785.088
2863,1219.61588
2864,383.95056
2865,445.2369
2866,794.736
2867,1693.3
2868,773.4
2869,538.24
2870,1130.76
2871,366.75
2872,747.054
2873,717.408
2874,991.2
2875,1474.802
2876,863.2
2877,2491.2
2878,820.44
2879,2314.116
2880,552.96
2881,1094.22
2882,931.176
2883,1293.75
2884,830.88
2885,992.16
2886,323.136
2887,985.2
2888,3812.97
2889,254.85
2890,517.92
2891,541.92
2892,997.29
2893,999.9639
2894,856.8
2895,1388.88
2896,252.558
2897,1034.8938
2898,513.12
2899,1195.2
2900,964.17
2901,767.52
2902,598.458
2903,759.6
2904,716.55
2905,881.685
2906,425.28
2907,1242.36
2908,1174.56
2909,1589.4
2910,1565.88
2911,2189.52
2912,487.38
2913,391.86
2914,1332.496
2915,1192.3106
2916,1771.74
2917,457.164
2918,910.98
2919,2379.618
2920,252.48
2921,965.0475
2922,782.28
2923,772.776
2924,657.216
2925,596.4
2926,1060.8
2927,1031.04
2928,1885.428
2929,802.07264
2930,636.15
2931,780.165
2932,559.93
2933,394.56
2934,1166.92
2935,383.4656
2936,1419.6636
2937,1268.96
2938,654.48
2939,2078.64
2940,756.9
2941,286.8
2942,613.89
2943,1053.6884
2944,362.151
2945,1286.67
2946,879.6
2947,683.952
2948,418.32
2949,2079.4
2950,1579.746
2951,1285.56
2952,359.058
2953,1047.948
2954,296.4884
2955,1825.6182
2956,2171.6
2957,620.298
2958,618.78
2959,479.984
2960,849.75
2961,661.905
2962,815.6286
2963,1105.92
2964,1095.66
2965,1113.264
2966,704.76
2967,1285.05
2968,749.49
2969,1065.96
2970,1747.25
2971,1810.26
2972,1207.08
2973,639.84
2974,683.5785
2975,980.91
2976,1708.74
2977,591.948
2978,383.976
2979,1088.235
2980,1331.253
2981,610.47
2982,551.04
2983,458.16
2984,395.82
2985,651.48
2986,861.9
2987,246.48
2988,770.3811
2989,457.7616
2990,562.08
2991,1640.7
2992,785.88
2993,305.92
2994,410.184
2995,169.1208
2996,862.344
2997,825.36
2998,879.0
2999,414.66
3000,715.86
3001,656.56
3002,795.6
3003,831.24
3004,1534.96
3005,913.05
3006,876.3
3007,2430.08
3008,812.88
3009,1420.416
3010,607.512
3011,1227.03
3012,459.63
3013,448.48
3014,1112.208
3015,490.32
3016,324.52
3017,876.3
3018,457.326
3019,305.9745
3020,629.95
3021,527.92
3022,891.5256
3023,487.88
3024,1082.48
3025,646.2
3026,1325.76
3027,993.06
3028,1494.6
3029,362.151
3030,607.2
3031,824.95
3032,378.45
3033,1193.4
3034,454.779
3035,829.52
3036,383.76
3037,1359.96
3038,618.56
3039,586.764
3040,1128.735
3041,1275.0
3042,2004.156
3043,1639.872
3044,1483.704
3045,523.86
3046,425.5695
3047,1320.0
3048,409.9992
3049,795.6
3050,266.25
3051,670.752
3052,259.524
3053,469.12
3054,1548.36
3055,759.66
3056,512.7
3057,1293.488
3058,1065.96
3059,908.82
3060,1396.92056
3061,259.83
3062,1137.75
3063,924.21
3064,895.05
3065,718.116
3066,1240.12
3067,705.348
3068,669.222
3069,437.58
3070,1099.5
3071,1515.24
3072,768.366
3073,984.9
3074,470.772
3075,292.8
3076,1325.85
3077,1777.8
3078,1272.6
3079,250.2
3080,706.806
3081,242.856
3082,507.6
3083,523.602
3084,611.058
3085,788.9256
3086,533.1588
3087,1241.28
3088,667.539
3089,719.9874
3090,454.272
3091,741.96
3092,685.44
3093,429.92
3094,1571.724
3095,1147.23
3096,412.56
3097,424.2
3098,602.28
3099,469.287
3100,338.1
3101,914.49
3102,333.78
3103,1056.86
3104,831.24
3105,973.32
3106,875.376
3107,525.51
3108,461.6
3109,690.48
3110,915.12
3111,1621.44
3112,1302.96
3113,1025.4
3114,1564.29
3115,1785.78
3116,3810.996
3117,549.927
3118,497.16
3119,538.44
3120,287.94
3121,901.95
3122,1880.64
3123,403.92
3124,1402.29
3125,465.24
3126,724.8
3127,972.648
3128,520.56
3129,252.18
3130,500.49
3131,635.08728
3132,1301.25
3133,888.93
3134,919.89
3135,684.16
3136,2811.45
3137,727.056
3138,435.168
3139,805.707
3140,773.12
3141,776.79
3142,801.568
3143,477.54
3144,651.06
3145,1785.2304
3146,1302.78
3147,1104.48
3148,1002.95008
3149,729.135
3150,657.776
3151,576.6
3152,418.446
3153,526.08
3154,616.14
3155,747.36
3156,453.06
3157,746.82
3158,1877.16
3159,674.244
3160,439.2
3161,527.46
3162,799.47
3163,521.82
3164,1121.832
3165,716.1
3166,723.3
3167,2503.872
3168,971.88
3169,1420.83264
3170,764.28
3171,863.31
3172,414.72
3173,768.144
3174,575.856
3175,1463.64
3176,300.18
3177,2906.766
3178,481.14
3179,980.91
3180,439.5
3181,767.952
3182,818.376
3183,392.67
3184,374.85
3185,419.4
3186,617.97
3187,616.572
3188,839.43
3189,1252.584
3190,1220.87336
3191,977.292
3192,1577.94
3193,620.64
3194,1093.248
3195,961.43328
3196,682.95
3197,587.97
3198,1350.99
3199,572.454
3200,697.32
3201,402.39
3202,1285.38
3203,670.14
3204,633.48
3205,865.62
3206,434.16
3207,646.272
3208,251.944
3209,887.976
3210,863.128
3211,1031.04
3212,1380.1
3213,910.35
3214,850.35
3215,537.6
3216,479.97
3217,526.62
3218,713.15088
3219,1444.128
3220,295.4
3221,1519.32
3222,246.6
3223,335.52
3224,717.72
3225,806.336
3226,529.32
3227,714.72
3228,449.1
3229,1074.06
3230,718.2
3231,663.39
3232,583.308
3233,476.361
3234,489.96
3235,431.976
3236,386.68
3237,850.0
3238,463.176
3239,1195.2
3240,875.61
3241,727.296
3242,645.948
3243,1232.352
3244,770.4
3245,1856.19
3246,1243.9044
3247,607.14
3248,638.91
3249,296.34
3250,956.664
3251,401.976
3252,1918.98
3253,987.56
3254,1173.42
3255,606.1328
3256,2070.9
3257,1473.408
3258,442.26
3259,494.1
3260,1557.0
3261,876.528
3262,410.88
3263,714.204
3264,616.998
3265,1578.636
3266,624.24
3267,426.3
3268,1395.24392
3269,1234.359
3270,364.14
3271,692.73176
3272,825.792
3273,245.13
3274,330.64
3275,351.09
3276,636.3
3277,1135.8
3278,575.92
3279,1539.36
3280,899.16
3281,1016.64
3282,892.5768
3283,643.8852
3284,1206.84
3285,579.6
3286,541.44
3287,843.9
3288,342.51
3289,793.8
3290,914.28
3291,527.0085
3292,528.444
3293,548.694
3294,822.852
3295,334.3035
3296,1745.34
3297,603.54
3298,2114.64
3299,1707.21
3300,1695.87
3301,627.9
3302,555.228
3303,1168.44
3304,1158.408
3305,1260.1746
3306,664.35
3307,1236.465
3308,218.16
3309,881.34
3310,353.16
3311,2321.9
3312,915.9
3313,1039.27728
3314,1081.08
3315,385.76
3316,526.62
3317,1157.22
3318,359.32
3319,1227.717
3320,1100.16
3321,677.817
3322,398.352
3323,1262.925
3324,1255.5
3325,1579.86
3326,1174.56
3327,728.64
3328,1316.448
3329,1801.632
3330,885.87
3331,636.36
3332,381.78
3333,1035.72
3334,756.6
3335,1463.64
3336,823.96
3337,1226.52
3338,1126.296
3339,1758.12
3340,799.83
3341,958.63888
3342,717.12
3343,637.5
3344,516.0
3345,706.65
3346,1691.235
3347,370.62
3348,878.904
3349,1272.12
3350,680.562
3351,491.456
3352,919.89
3353,714.42
3354,637.335
3355,504.06984
3356,2541.98
3357,504.36
3358,740.34
3359,636.3
3360,967.2
3361,853.344
3362,1360.62
3363,622.86
3364,408.3
3365,567.0
3366,575.16
3367,1599.9
3368,828.06
3369,1285.56
3370,637.35
3371,764.28
3372,540.192
3373,578.61
3374,848.4
3375,1074.8
3376,868.64
3377,558.4
3378,245.514
3379,397.89
3380,744.0
3381,986.904
3382,1092.72
3383,852.498
3384,1362.06
3385,634.95
3386,449.496
3387,698.352
3388,505.32
3389,824.28
3390,874.02
3391,672.72
3392,620.055
3393,1050.732
3394,603.92
3395,591.7032
3396,1047.48
3397,497.7
3398,1391.76
3399,504.0756
3400,2060.744
3401,956.16
3402,709.3125
3403,1109.16
3404,685.8
3405,568.47
3406,256.74
3407,371.97
3408,463.68
3409,412.695
3410,505.95
3411,1025.88
3412,972.864
3413,370.944
3414,653.13
3415,1533.33
3416,1700.0
3417,594.27
3418,822.852
3419,744.066
3420,520.11
3421,1291.65
3422,925.23
3423,574.47
3424,714.24
3425,344.91
3426,335.744
3427,389.655
3428,1567.62
3429,910.35
3430,318.08256
3431,1193.4
3432,345.28
3433,887.103
3434,643.977
3435,315.98
3436,667.56
3437,560.916
3438,1781.19
3439,1268.96
3440,881.9326
3441,1199.976
3442,333.9
3443,1279.968
3444,1225.65
3445,516.9
3446,262.528
3447,736.218
3448,1268.82
3449,899.982
3450,961.48
3451,1079.568
3452,1262.061
3453,494.982
3454,1034.88
3455,628.44
3456,1369.2
3457,826.56
3458,634.24
3459,1259.93
3460,308.7
3461,956.13
3462,588.784
3463,429.48
3464,566.4
3465,825.36
3466,1393.92
3467,1022.22
3468,896.76
3469,1138.44
3470,1568.61
3471,1127.76
3472,397.44
3473,731.424
3474,1486.53
3475,512.96
3476,895.92
3477,492.84
3478,2190.72
3479,1000.98
3480,1432.0
3481,1199.76
3482,528.43
3483,1244.16
3484,432.6
3485,687.48
3486,652.32
3487,1788.588
3488,1744.64
3489,1336.829
3490,479.04
3491,1274.7
3492,327.12
3493,229.056
3494,380.88
3495,685.44
3496,347.97
3497,520.464
3498,748.752
3499,825.6
3500,625.02
3501,672.0
3502,371.52
3503,434.352
3504,853.93
3505,2447.55
3506,667.92
3507,481.52
3508,1360.56
3509,1114.9656
3510,512.0436
3511,244.26
3512,370.782
3513,773.55
3514,829.44
3515,609.98
3516,538.44
3517,1239.84
3518,1297.62
3519,625.02
3520,494.376
3521,1282.8
3522,786.8232
3523,611.745
3524,1156.896
3525,550.08
3526,619.2
3527,805.896
3528,672.448
3529,338.94
3530,631.91364
3531,634.1192
3532,319.56
3533,692.472
3534,447.264
3535,745.686
3536,828.06
3537,332.28
3538,1292.1
3539,651.48
3540,881.55
3541,715.64
3542,1039.992
3543,1285.56
3544,1609.29
3545,1579.92
3546,264.384
3547,709.0275
3548,769.86
3549,1212.848
3550,740.7
3551,1231.05
3552,1091.168
3553,692.44
3554,1094.22
3555,458.4
3556,1319.8
3557,4007.84
3558,968.4
3559,1324.88
3560,230.352
3561,1952.424
3562,1272.186
3563,963.36
3564,1272.12
3565,1726.65
3566,509.868
3567,509.88
3568,370.818
3569,386.1
3570,1169.36
3571,199.08
3572,1272.42
3573,424.8
3574,446.04
3575,464.049
3576,821.52
3577,972.64
3578,780.84
3579,214.455
3580,639.45
3581,1248.8625
3582,1181.016
3583,546.66
3584,575.928
3585,1058.58
3586,215.46
3587,1107.9369
3588,959.104
